==== This output can be found in Systems/dx986/os/ps_auxw.txt ====
==== START ps auxw Tue Jul  7 00:44:12 GST 2015 ====
USER          PID %CPU %MEM   SZ  RSS    TTY STAT    STIME  TIME COMMAND
oracle    3343260  0.0  0.0 196796 164808      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle    3474284  0.0  0.0 196732 164744      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4129772  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4195076  0.0  0.0 196732 164744      - A    00:40:25  0:00 oracleNESSDB (LOCAL=NO) 
oracle    3801878  0.0  0.0 196796 164808      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle    4064140  0.0  0.0 196732 164744      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7275476  0.0  0.0 197180 165192      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7340994  0.0  0.0 196796 164808      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6751000  0.0  0.0 196796 164808      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6816592  0.0  0.0 197180 165192      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7603018  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7668608  0.0  0.0 196796 164808      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7406406  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7537418  0.0  0.0 196732 164744      - A    00:38:51  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6620076  0.0  0.0 197180 165192      - A    00:38:52  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5767980  0.0  0.0 197244 165256      - A    00:40:10  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5833642  0.0  0.0 196732 164744      - A    00:39:23  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5440476  0.0  0.0 196796 164808      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5506014  0.0  0.0 197180 165192      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6423424  0.0  0.0 196732 164744      - A    00:39:07  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6489076  0.0  0.0 196796 164808      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5964586  0.0  0.0 196732 164744      - A    00:39:38  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6030322  0.0  0.0 196732 164744      - A    00:39:07  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13108030  0.0  0.0 197180 165192      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21300112  0.0  0.0 196732 164744      - A    00:37:17  0:00 oracleNESSDB (LOCAL=NO) 
root     21365758  0.0  0.0 1364 2784      - A    10:40:44  0:00 sshd: oracle [priv] 
oracle   20972466  0.0  0.0 197180 165192      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21038012  0.0  0.0 196732 164744      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22086448  0.0  0.0 196732 164744      - A    00:36:30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22217576  0.0  0.0 196732 164744      - A    00:38:20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21431212  0.0  0.0 196732 164744      - A    00:36:30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21627882  0.0  0.0 196732 164744      - A    00:36:30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20710338  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20251512  0.0  0.0 196796 164808      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20317114  0.0  0.0 197180 165192      - A    00:36:31  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19399426  0.0  0.0 196732 164744      - A    00:36:46  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19727236  0.0  0.0 196732 164744      - A    00:36:46  0:00 oracleNESSDB (LOCAL=NO) 
root     20579300  0.0  0.0 1300 2688      - A    10:47:50  0:00 sshd: oracle [priv] 
oracle   20644672  0.0  0.0 196732 164744      - A    00:36:46  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20382718  0.0  0.0 196796 164808      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20513692  0.0  0.0 196732 164744      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23790590  0.0  0.0 196732 164744      - A    00:36:15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24118038  0.0  0.0 196732 164744      - A    00:35:59  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23659516  0.0  0.0 196732 164744      - A    00:35:59  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23724894  0.0  0.0 196732 164744      - A    00:37:02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24708048  0.0  0.0 197180 165192      - A    00:35:12  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24838982  0.0  0.0 197180 165192      - A    00:35:28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24380406  0.0  0.0 196732 164744      - A    00:38:51  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24445812  0.0  0.0 196732 164744      - A    00:35:43  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23528418  0.0  0.0 196796 164808      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22545362  0.0  0.0 196732 164744      - A    00:37:01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22741906  0.0  0.0 196796 164808      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22283044  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22348686  0.0  0.0 196732 164744      - A    00:37:17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23135008  0.0  0.0 196796 164808      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23397320  0.0  0.0 197180 165192      - A    00:36:15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22807410  0.0  0.0 196732 164744      - A    00:36:14  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22938584  0.0  0.0 1476 2864      - A    10:47:53  0:00 sshd: oracle@pts/2 
oracle   15074146  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15139710  0.0  0.0 1488 2908      - A    10:40:52  0:00 sshd: oracle@pts/1 
oracle   14943034  0.0  0.0 196796 164808      - A    09:49:39  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15008652  0.0  0.0 196732 164744      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15794964  0.0  0.0 196732 164744      - A    11:58:28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15926202  0.0  0.0 196796 164808      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15205210  0.0  0.0 196796 164808      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15598486  0.0  0.0 196796 164808      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14680964  0.0  0.0 196796 164808      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13566850  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13632440  0.0  0.0 196732 164744      - A    00:38:20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13239110  0.0  0.0 196796 164808      - A    10:32:48  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13435790  0.0  0.0 196732 164744      - A    00:38:36  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14418876  0.0  0.0 196732 164744      - A    00:38:04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14549992  0.0  0.0 196732 164744      - A    00:37:48  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14091020  0.0  0.0 197180 165192      - A    00:37:33  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14222218  0.0  0.0 198396 166408      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17695636  0.0  0.0 196796 164808      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17761178  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17367936  0.0  0.0 196796 164808      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17630166  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18547684  0.0  0.0 196732 164744      - A    00:37:02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19268516  0.0  0.0 196732 164744      - A    00:37:33  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18154424  0.0  0.0 196732 164744      - A    00:37:33  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18219926  0.0  0.0 196796 164808      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17302344  0.0  0.0 197180 165192      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16253760  0.0  0.0 197180 165192      - A    00:37:02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16778080  0.0  0.0 196732 164744      - A    00:37:33  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15991694  0.0  0.0  816  864  pts/1 A    10:40:52  0:00 -ksh 
oracle   16188350  0.0  0.0 196796 164808      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16974800  0.0  0.0 197180 165192      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17040138  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16843540  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16909120  0.0  0.0 196796 164808      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2884590  0.0  0.0 196796 164808      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20382358  0.0  0.0 196796 164808      - A      Jun 21  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20710110  0.0  0.0 197180 165192      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19989196  0.0  0.0 196732 164744      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   20316740  0.0  0.0 196732 164744      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21234346  0.0  0.0 197180 165192      - A    00:43:33  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21365312  0.0  0.0 194620 162632      - A    00:43:47  0:00 ora_w008_NESSDB 
oracle   21103160  0.0  0.0 196732 164744      - A    00:43:48  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21168706  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
root     19923476  0.0  0.0  952  360  pts/3 A    00:43:54  0:00 /bin/sh /tmp/pcat/pcat/./pcat-os.sh aa 
oracle   18088508  0.0  0.0 196796 164808      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18285226  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17760964  0.0  0.0 196796 164808      - A    10:55:43  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17957524  0.0  0.0 197180 165192      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   19137094  0.0  0.0 196732 164744      - A    00:44:04  0:00 oracleNESSDB (LOCAL=NO) 
root     19661480  0.0  0.0  116  124  pts/3 A    00:43:54  0:00 tee Systems/dx986/pcat-os_sh-out.txt 
oracle   18481792  0.0  0.0 197180 165192      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   18940516  0.0  0.0 197180 165192      - A    11:30:38  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22479536  0.0  0.0 196732 164744      - A    00:43:33  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22610462  0.0  0.0 196796 164808      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22348312  0.0  0.0 196732 164744      - A    00:42:30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22414024  0.0  0.0 196732 164744      - A    00:42:46  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22872748  0.0  0.0 196732 164744      - A    00:42:30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22938278  0.0  0.0 196732 164744      - A    00:43:17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22741732  0.0  0.0 196732 164744      - A    00:42:15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22807106  0.0  0.0 196732 164744      - A    00:43:17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   22282766  0.0  0.0 197180 165192      - A    00:42:30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21562000  0.0  0.0 196732 164744      - A    00:43:01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21627436  0.0  0.0 197180 165192      - A    00:43:17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21430988  0.0  0.0 196732 164744      - A    00:43:48  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21496494  0.0  0.0 196732 164744      - A    00:43:33  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21824220  0.0  0.0 194620 162632      - A    00:43:46  0:00 ora_j001_NESSDB 
oracle   22086278  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21693052  0.0  0.0 197180 165192      - A    00:43:02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   21758562  0.0  0.0 197180 165192      - A    00:43:49  0:00 oracleNESSDB (LOCAL=NO) 
oracle   10879584  0.0  0.0  448  448      - A    22:53:11  0:00 aioserver
oracle   11272866  0.0  0.0 196796 164808      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8585808  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle    9699852  0.0  0.0 196796 164808      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11731486  0.0  0.0 196796 164808      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11797040  0.0  0.0 197180 165192      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11404028  0.0  0.0 196732 164744      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11666146  0.0  0.0 197180 165192      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8389266  0.0  0.0 197180 165192      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7012864  0.0  0.0 196796 164808      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7078456  0.0  0.0 197180 165192      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle    5964408  0.0  0.0 196796 164808      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle    6685276  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8061562  0.0  0.0 197180 165192      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle    8258170  0.0  0.0 196796 164808      - A    11:58:13  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7144124  0.0  0.0 196796 164808      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle    7471684  0.0  0.0 196732 164744      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15794756  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16057014  0.0  0.0 197180 165192      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15139496  0.0  0.0 196732 164744      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   15336120  0.0  0.0 196732 164744      - A    04:48:26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17040018  0.0  0.0 196732 164744      - A      Jun 30  0:00 oracleNESSDB (LOCAL=NO) 
oracle   17498712  0.0  0.0 196796 164808      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16253538  0.0  0.0 196732 164744      - A    04:48:26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   16318994  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14942964  0.0  0.0 196796 164808      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12649074  0.0  0.0 197244 165256      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12976778  0.0  0.0 196796 164808      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   11993714  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   12321400  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13828650  0.0  0.0 196796 164808      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   14877246  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13173426  0.0  0.0 196732 164744      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   13500980  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23003770  0.0  0.0 196732 164744      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30737024  0.0  0.0 196732 164744      - A    00:37:17  0:00 oracleNESSDB (LOCAL=NO) 
root     30868076  0.0  0.0 1444 2764  pts/0 A      Jun 30  0:00 ssh 
oracle   30474930  0.0  0.0 196732 164744      - A    00:35:43  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30540298  0.0  0.0 197180 165192      - A    00:37:17  0:00 oracleNESSDB (LOCAL=NO) 
oracle        768  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle      66508  0.0  0.0 243964 211976      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30933522  0.0  0.0 196732 164744      - A      Jun 23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30999100  0.0  0.0 196732 164744      - A    00:35:27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30278376  0.0  0.0 196796 164808      - A    00:35:28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   29688366  0.0  0.0 196732 164744      - A    00:39:07  0:00 oracleNESSDB (LOCAL=NO) 
oracle   29819412  0.0  0.0 196732 164744      - A    00:36:15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   29426206  0.0  0.0 196732 164744      - A    00:37:49  0:00 oracleNESSDB (LOCAL=NO) 
oracle   29622874  0.0  0.0 196732 164744      - A    00:37:49  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30147140  0.0  0.0 197180 165192      - A    00:35:59  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30212610  0.0  0.0 197180 165192      - A    00:35:44  0:00 oracleNESSDB (LOCAL=NO) 
oracle   29950600  0.0  0.0 197180 165192      - A    00:36:46  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30081578  0.0  0.0 195260 163272      - A    00:37:22  0:00 ora_w004_NESSDB 
oracle    2032468  0.0  0.0 196732 164744      - A    00:40:10  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2294536  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1704958  0.0  0.0 196796 164808      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1770346  0.0  0.0 243900 211912      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2753316  0.0  0.0 196732 164744      - A    00:39:54  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2819010  0.0  0.0 196732 164744      - A    00:40:10  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2360196  0.0  0.0 196796 164808      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle    2425724  0.0  0.0 196732 164744      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1573740  0.0  0.0 197180 165192      - A    00:39:54  0:00 oracleNESSDB (LOCAL=NO) 
oracle     721692  0.0  0.0 196796 164808      - A      Jun 24  0:00 oracleNESSDB (LOCAL=NO) 
oracle     787372  0.0  0.0 197180 165192      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle     131930  0.0  0.0 197180 165192      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle     197390  0.0  0.0 197180 165192      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1180428  0.0  0.0 197180 165192      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1508202  0.0  0.0 197244 165256      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle     852808  0.0  0.0 196732 164744      - A    00:41:28  0:00 oracleNESSDB (LOCAL=NO) 
oracle    1115106  0.0  0.0 196732 164744      - A    00:40:41  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25494184  0.0  0.0 196732 164744      - A    00:42:14  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25559792  0.0  0.0 196732 164744      - A    00:40:57  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25363174  0.0  0.0 196732 164744      - A    00:42:46  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25428668  0.0  0.0 196796 164808      - A      Jun 20  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25821868  0.0  0.0 196732 164744      - A    00:40:56  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25952986  0.0  0.0 196796 164808      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25625280  0.0  0.0 197180 165192      - A    00:40:57  0:00 oracleNESSDB (LOCAL=NO) 
oracle   25690780  0.0  0.0 196732 164744      - A    00:41:43  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24838894  0.0  0.0 196732 164744      - A    00:42:46  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23921218  0.0  0.0 196796 164808      - A    11:13:52  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24052238  0.0  0.0 196732 164744      - A    00:41:59  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23331368  0.0  0.0 196732 164744      - A      Jun 28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   23790256  0.0  0.0  788  836  pts/2 A    10:47:53  0:00 -ksh 
oracle   24576628  0.0  0.0 197180 165192      - A    00:41:12  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24773264  0.0  0.0 196732 164744      - A    00:41:28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24183384  0.0  0.0 196732 164744      - A    00:41:59  0:00 oracleNESSDB (LOCAL=NO) 
oracle   24249022  0.0  0.0 197180 165192      - A    00:41:28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28312102  0.0  0.0 196732 164744      - A    00:38:04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28377822  0.0  0.0 196860 164872      - A    00:39:26  0:00 oracleNESSDB (LOCAL=NO) 
oracle   27787986  0.0  0.0 196732 164744      - A    00:39:23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   27919000  0.0  0.0 196732 164744      - A    00:38:36  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28705438  0.0  0.0 196732 164744      - A    00:38:04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28836454  0.0  0.0 197180 165192      - A    00:39:07  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28508890  0.0  0.0 196732 164744      - A    00:39:54  0:00 oracleNESSDB (LOCAL=NO) 
oracle   28639978  0.0  0.0 196732 164744      - A    00:38:36  0:00 oracleNESSDB (LOCAL=NO) 
oracle   27460216  0.0  0.0 196732 164744      - A    00:39:38  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26346218  0.0  0.0 196732 164744      - A    00:40:56  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26411662  0.0  0.0 196732 164744      - A    00:40:41  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26215074  0.0  0.0 196732 164744      - A    00:41:28  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26280636  0.0  0.0 196732 164744      - A    00:40:09  0:00 oracleNESSDB (LOCAL=NO) 
oracle   27198108  0.0  0.0 197180 165192      - A    00:39:23  0:00 oracleNESSDB (LOCAL=NO) 
oracle   27263502  0.0  0.0 197180 165192      - A    00:40:41  0:00 oracleNESSDB (LOCAL=NO) 
oracle   26804920  0.0  0.0 196796 164808      - A      Jul 01  0:00 oracleNESSDB (LOCAL=NO) 
oracle   27132658  0.0  0.0 196796 164808      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   33816742  0.0  0.0 197180 165192      - A      Jun 17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   33947710  0.0  0.0 196732 164744      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   32833608  0.0  0.0 196796 164808      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   33685658  0.0  0.0 197180 165192      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   34341012  0.0  0.0 197180 165192      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   34406468  0.0  0.0 196796 164808      - A      Jun 18  0:00 oracleNESSDB (LOCAL=NO) 
oracle   34209806  0.0  0.0 197180 165192      - A      Jul 02  0:00 oracleNESSDB (LOCAL=NO) 
oracle   34275406  0.0  0.0 196732 164744      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   32374822  0.0  0.0 197180 165192      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   31326434  0.0  0.0 196732 164744      - A    06:12:17  0:00 oracleNESSDB (LOCAL=NO) 
oracle   31522884  0.0  0.0 243900 211912      - A      Jun 15  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30408798  0.0  0.0 196732 164744      - A      Jun 22  0:00 oracleNESSDB (LOCAL=NO) 
oracle   30539988  0.0  0.0 196732 164744      - A      Jun 25  0:00 oracleNESSDB (LOCAL=NO) 
oracle   31719574  0.0  0.0 196732 164744      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   31850550  0.0  0.0 197180 165192      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   31588364  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   31654000  0.0  0.0 197180 165192      - A      Jun 19  0:00 oracleNESSDB (LOCAL=NO) 
oracle   34603224  0.0  0.0 197180 165192      - A      Jun 16  0:00 oracleNESSDB (LOCAL=NO) 
oracle   37027892  0.0  0.0 197180 165192      - A      Jun 29  0:00 oracleNESSDB (LOCAL=NO) 
oracle   37158986  0.0  0.0 197180 165192      - A      Jul 04  0:00 oracleNESSDB (LOCAL=NO) 
oracle   36831356  0.0  0.0 196732 164744      - A      Jun 27  0:00 oracleNESSDB (LOCAL=NO) 
oracle   36896802  0.0  0.0 196732 164744      - A      Jul 03  0:00 oracleNESSDB (LOCAL=NO) 
oracle   38273164  0.0  0.0 197180 165192      - A      Jul 05  0:00 oracleNESSDB (LOCAL=NO) 
oracle   38338726  0.0  0.0 197180 165192      - A      Jun 26  0:00 oracleNESSDB (LOCAL=NO) 
