==== This output can be found in Systems/dx979/os/ps_auxw.txt ====
==== START ps auxw Tue Jul  7 00:28:54 GST 2015 ====
USER          PID %CPU %MEM   SZ  RSS    TTY STAT    STIME  TIME COMMAND
pconsole  5570702  0.0  0.0  796  844      - A      Jun 12  0:00 /bin/ksh /pconsole/lwi/bin/lwistart_src.sh 
oracle   53346410  0.0  0.0 196348 155784      - A    04:08:27  0:00 oracleGPRS (LOCAL=NO) 
oracle   50135168  0.0  0.0 195836 155272      - A    18:09:10  0:00 oracleGPRS (LOCAL=NO) 
oracle   51183758  0.0  0.0 196348 155784      - A    03:01:28  0:00 oracleGPRS (LOCAL=NO) 
oracle   51970194  0.0  0.0 195836 155272      - A    12:00:08  0:00 oracleGPRS (LOCAL=NO) 
root      5505238  0.0  0.0 1372 3148      - A      Jun 12  0:00 /usr/sbin/sshd 
oracle   54919188  0.0  0.0 197884 157320      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   56033368  0.0  0.0 195836 155272      - A    12:00:08  0:00 oracleGPRS (LOCAL=NO) 
oracle   54198500  0.0  0.0 196284 155720      - A    18:08:13  0:00 oracleGPRS (LOCAL=NO) 
oracle   54526172  0.0  0.0 195836 155272      - A    23:48:21  0:00 oracleGPRS (LOCAL=NO) 
oracle   54788204  0.0  0.0 196348 155784      - A    03:04:54  0:00 oracleGPRS (LOCAL=NO) 
oracle   49807364  0.0  0.0 196348 155784      - A    11:09:13  0:00 oracleGPRS (LOCAL=NO) 
root      6094912                            Z              0:00 <defunct>
oracle   45875324  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   46203114  0.0  0.0 196348 155784      - A    09:56:08  0:00 oracleGPRS (LOCAL=NO) 
oracle   42991846  0.0  0.0 196348 155784      - A    07:55:48  0:00 oracleGPRS (LOCAL=NO) 
oracle   43516020  0.0  0.0 196348 155784      - A    08:21:46  0:00 oracleGPRS (LOCAL=NO) 
oracle   44105810  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   48234522  0.0  0.0 196348 155784      - A    08:08:19  0:00 oracleGPRS (LOCAL=NO) 
oracle   48496804  0.0  0.0 196348 155784      - A    02:29:40  0:00 oracleGPRS (LOCAL=NO) 
oracle   49676306  0.0  0.0 196348 155784      - A    21:50:11  0:00 oracleGPRS (LOCAL=NO) 
oracle   46268584  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   47251498  0.0  0.0 196348 155784      - A    15:40:12  0:00 oracleGPRS (LOCAL=NO) 
root      5898438  0.0  0.0 1912 1960      - A      Jun 12  0:00 /usr/sbin/rsct/bin/IBM.DRMd 
oracle   56950956  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
root      1835382  0.0  0.0  704  704      - A      Jun 12  0:00 ldmp_process
root      1900846  0.0  0.0 1468 1508      - A      Jun 12  0:00 /usr/sbin/hostmibd 
root      1966556  0.0  0.0  448  448      - A      Jun 12  0:00 pp2xmfree
root      1638742  0.0  0.0  448  448      - A      Jun 12  0:00 ahaqueue
root      1704372  0.0  0.0  448  448      - A      Jun 12  0:00 MpxAsyncIoDaemon
root      1769976  0.0  0.0  448  448      - A      Jun 12  0:00 aioLpool
root      2425106  0.0  0.0  448  448      - A      Jun 12  0:00 aioPpool
root      2687474  0.0  0.0  448  448      - A      Jun 12  0:00 baseOpen
root      2752896  0.0  0.0  764  816      - A      Jun 12  0:00 /usr/sbin/inetd 
root      2163160  0.0  0.0 1216 1216      - A      Jun 12  0:00 kpkcs11
root      2228704  0.0  0.0  448  448      - A      Jun 12  0:00 MpxResumeIoDaemon
root      2359790  0.0  0.0  512  512      - A      Jun 12  0:00 nfsSM
root      1573326  0.0  0.0  340  356      - A      Jun 12  0:00 /opt/freeware/cimom/pegasus/bin/CIM_diagd 
oracle   59900136  0.0  0.0 197500 156936      - A      Jun 30  0:00 oracleGPRS (LOCAL=NO) 
oracle   60621040  0.0  0.0 195836 155272      - A    12:00:08  0:00 oracleGPRS (LOCAL=NO) 
oracle    5243022  0.0  0.0 196348 155784      - A    02:35:13  0:00 oracleGPRS (LOCAL=NO) 
oracle   57344138  0.0  0.0 195836 155272      - A    12:00:08  0:00 oracleGPRS (LOCAL=NO) 
oracle   58720438  0.0  0.0 196348 155784      - A    06:01:19  0:00 oracleGPRS (LOCAL=NO) 
gprsgg   59834402  0.0  0.0  788  836  pts/1 A    10:10:55  0:00 -ksh 
root      1245578  0.0  0.0  512  512      - A      Jun 12  0:00 wlmsched
root      1311116  0.0  0.0  448  448      - A      Jun 12  0:00 armtrace_kproc
root      1442222  0.0  0.0  448  448      - A      Jun 12  0:00 memp_rbd
oracle   61407414  0.0  0.0 196348 155784      - A    02:36:58  0:00 oracleGPRS (LOCAL=NO) 
root      4587566  0.0  0.0  172  180      - A      Jun 12  0:00 /usr/sbin/biod 6 
root      4456476  0.0  0.0  452  460      - A      Jun 12  0:00 /opt/freeware/cimom/pegasus/bin/cimssys platform_agent 
oracle   21102764  0.0  0.0 196348 155784      - A    10:32:24  0:00 oracleGPRS (LOCAL=NO) 
root     21299212  0.0  0.0  116  124  pts/3 A    00:28:31  0:00 tee Systems/dx979/pcat-os_sh-out.txt 
root     21889248  0.0  0.0 1452 2772  pts/9 A      Jun 30  0:00 ssh 
oracle   19791962  0.0  0.0 196348 155784      - A    06:04:27  0:00 oracleGPRS (LOCAL=NO) 
gprsgg   20512962  0.0  0.0 194452 309812      - A      Jun 29  0:00 oracleGPRS (DESCRIPTION=(LOCAL=YES)(ADDRESS=(PROTOCOL=beq))) 
oracle   20906146  0.0  0.0 195836 155272      - A    12:00:08  0:00 oracleGPRS (LOCAL=NO) 
oracle   23265420  0.0  0.0 196348 155784      - A    13:11:28  0:00 oracleGPRS (LOCAL=NO) 
oracle   24117436  0.0  0.0 196348 155784      - A    15:51:18  0:00 oracleGPRS (LOCAL=NO) 
oracle   24314092  0.0  0.0 195836 155272      - A    18:09:10  0:00 oracleGPRS (LOCAL=NO) 
oracle   22282456  0.0  0.0 196348 155784      - A    11:50:20  0:00 oracleGPRS (LOCAL=NO) 
oracle   22413482  0.0  0.0 196348 155784      - A    10:08:30  0:00 oracleGPRS (LOCAL=NO) 
oracle   22478848  0.0  0.0 196348 155784      - A    16:08:28  0:00 oracleGPRS (LOCAL=NO) 
oracle   19136518  0.0  0.0 196348 155784      - A    11:33:23  0:00 oracleGPRS (LOCAL=NO) 
oracle   12910756  0.0  0.0 196348 155784      - A    15:52:51  0:00 oracleGPRS (LOCAL=NO) 
oracle    9437328  0.0  0.0 196348 155784      - A    13:27:26  0:00 oracleGPRS (LOCAL=NO) 
oracle   14024874  0.0  0.0 196348 155784      - A    12:08:07  0:00 oracleGPRS (LOCAL=NO) 
oracle   11862130  0.0  0.0 195836 155272      - A    12:00:08  0:00 oracleGPRS (LOCAL=NO) 
oracle   12517512  0.0  0.0 195836 155272      - A    18:09:10  0:00 oracleGPRS (LOCAL=NO) 
oracle   12714154  0.0  0.0 196348 155784      - A    13:38:06  0:00 oracleGPRS (LOCAL=NO) 
oracle   17891466  0.0  0.0 196348 155784      - A    11:23:18  0:00 oracleGPRS (LOCAL=NO) 
oracle   18088156  0.0  0.0 196348 155784      - A    22:03:07  0:00 oracleGPRS (LOCAL=NO) 
oracle   18284714  0.0  0.0  448  448      - A    19:32:29  0:00 aioserver
oracle   14352588  0.0  0.0 196348 155784      - A    09:48:30  0:00 oracleGPRS (LOCAL=NO) 
oracle   16646388  0.0  0.0 196348 155784      - A    04:32:19  0:00 oracleGPRS (LOCAL=NO) 
oracle   17432642  0.0  0.0 196348 155784      - A    03:07:37  0:00 oracleGPRS (LOCAL=NO) 
oracle   24903682  0.0  0.0 196348 155784      - A    12:30:00  0:00 oracleGPRS (LOCAL=NO) 
oracle   36176044  0.0  0.0 195388 154824      - A      Jun 30  0:00 oracleGPRS (LOCAL=NO) 
oracle   36569122  0.0  0.0 194748 154184      - A    00:24:52  0:00 ora_w001_GPRS 
oracle   36634624  0.0  0.0 198012 157448      - A      Jul 02  0:00 oracleGPRS (LOCAL=NO) 
oracle   32505932  0.0  0.0 196348 155784      - A    08:05:35  0:00 oracleGPRS (LOCAL=NO) 
oracle   34275344  0.0  0.0 196348 155784      - A    04:09:04  0:00 oracleGPRS (LOCAL=NO) 
oracle   34734108  0.0  0.0 196348 155784      - A    12:44:46  0:00 oracleGPRS (LOCAL=NO) 
oracle   40894654  0.0  0.0 195836 155272      - A    12:00:08  0:00 oracleGPRS (LOCAL=NO) 
root      6160582  0.0  0.0 1236 1312      - A      Jun 12  0:00 /usr/lpp/perf/bin/ttd 
oracle   42139678  0.0  0.0 196348 155784      - A    12:39:37  0:00 oracleGPRS (LOCAL=NO) 
oracle   37290040  0.0  0.0 195260 154696      - A    19:44:06  0:00 oracleGPRS (LOCAL=NO) 
oracle   38731830  0.0  0.0 196348 155784      - A    03:21:26  0:00 oracleGPRS (LOCAL=NO) 
oracle   39125048  0.0  0.0 196348 155784      - A    08:52:18  0:00 oracleGPRS (LOCAL=NO) 
oracle    7929886  0.0  0.0 195836 155272      - A    19:45:14  0:00 oracleGPRS (LOCAL=NO) 
oracle   26345726  0.0  0.0 196348 155784      - A    02:36:58  0:00 oracleGPRS (LOCAL=NO) 
oracle   27131996  0.0  0.0 196348 155784      - A    04:21:09  0:00 oracleGPRS (LOCAL=NO) 
oracle   29098050  0.0  0.0 198268 157704      - A    23:48:34  0:00 oracleGPRS (LOCAL=NO) 
gprsgg   25624676  0.0  0.0 194340 309700      - A      Jun 29  0:00 oracleGPRS (DESCRIPTION=(LOCAL=YES)(ADDRESS=(PROTOCOL=beq))) 
gprsgg   25952326  0.0  0.0 193652 309012      - A      Jun 29  0:00 oracleGPRS (DESCRIPTION=(LOCAL=YES)(ADDRESS=(PROTOCOL=beq))) 
oracle   26280070  0.0  0.0 198268 157704      - A    23:48:32  0:00 oracleGPRS (LOCAL=NO) 
oracle   30277868  0.0  0.0 196348 155784      - A    03:29:15  0:00 oracleGPRS (LOCAL=NO) 
oracle   30474282  0.0  0.0 196348 155784      - A    11:45:41  0:00 oracleGPRS (LOCAL=NO) 
oracle   31588448  0.0  0.0 196284 155720      - A    10:17:45  0:00 oracleGPRS (LOCAL=NO) 
oracle   29425796  0.0  0.0 196348 155784      - A    10:14:33  0:00 oracleGPRS (LOCAL=NO) 
oracle   30146732  0.0  0.0 195836 155272      - A    12:00:08  0:00 oracleGPRS (LOCAL=NO) 
oracle   30212332  0.0  0.0 196348 155784      - A    21:11:56  0:00 oracleGPRS (LOCAL=NO) 
root      2818550  0.0  0.0  448  448      - A      Jun 12  0:00 MpxTestDaemon    000292603381
oracle   45285720  0.0  0.0 196348 155784      - A    09:59:54  0:00 oracleGPRS (LOCAL=NO) 
root     47251750  0.0  0.0 3112 3144  pts/3 A    00:28:54  0:00 ps auxw 
oracle   47382800  0.0  0.0 196348 155784      - A    01:54:51  0:00 oracleGPRS (LOCAL=NO) 
oracle   40894884  0.0  0.0 196348 155784      - A    13:34:51  0:00 oracleGPRS (LOCAL=NO) 
oracle   41812470  0.0  0.0 196348 155784      - A    10:19:55  0:00 oracleGPRS (LOCAL=NO) 
root      2818076  0.0  0.0  448  448      - A      Jun 12  0:00 aha_rcv
oracle   49873360  0.0  0.0 196348 155784      - A    09:49:07  0:00 oracleGPRS (LOCAL=NO) 
gprsgg   49938934  0.0  0.0  788  836  pts/0 A      Jul 02  0:00 -ksh 
oracle   52232532  0.0  0.0 196348 155784      - A    14:51:13  0:00 oracleGPRS (LOCAL=NO) 
oracle   47645148  0.0  0.0 196348 155784      - A    10:31:01  0:00 oracleGPRS (LOCAL=NO) 
oracle   47972844  0.0  0.0 196348 155784      - A    04:04:58  0:00 oracleGPRS (LOCAL=NO) 
oracle   48103810  0.0  0.0 196348 155784      - A    21:56:42  0:00 oracleGPRS (LOCAL=NO) 
root      2883624  0.0  0.0  384  388      - A      Jun 12  0:00 /usr/sbin/rpc.lockd -d 0 
root      3014680  0.0  0.0 1740 2332      - A      Jun 12  0:00 /usr/sbin/snmpmibd 
oracle   31916452  0.0  0.0 196348 155784      - A    04:08:27  0:00 oracleGPRS (LOCAL=NO) 
oracle   32309756  0.0  0.0 195836 155272      - A    12:00:08  0:00 oracleGPRS (LOCAL=NO) 
root      3080386  0.0  0.0  448  448      - A      Jun 12  0:00 MpxDispatchDaemon
root     31129856  0.0  0.0  984  428  pts/3 A    00:28:54  0:00 /bin/sh /tmp/pcat/pcat/./pcat-os.sh aa 
oracle   31195552  0.0  0.0 196348 155784      - A    02:51:10  0:00 oracleGPRS (LOCAL=NO) 
oracle   34668898  0.0  0.0 196348 155784      - A    09:30:52  0:00 oracleGPRS (LOCAL=NO) 
root     34996554  0.0  0.0 1864 3640      - A      Jun 30  0:00 sshd: root@pts/9 
oracle   35193256  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   33227068  0.0  0.0  448  448      - A    19:32:30  0:00 aioserver
oracle   33882400  0.0  0.0 196348 155784      - A    15:53:30  0:00 oracleGPRS (LOCAL=NO) 
oracle   34275802  0.0  0.0 196348 155784      - A    09:14:47  0:00 oracleGPRS (LOCAL=NO) 
oracle   52887816  0.0  0.0 196348 155784      - A    15:48:52  0:00 oracleGPRS (LOCAL=NO) 
oracle   58458610  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   58524096  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   59244878  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   57344396  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   58196274  0.0  0.0 198204 157640      - A    10:36:15  0:00 oracleGPRS (LOCAL=NO) 
oracle   58327338  0.0  0.0 196348 155784      - A    09:20:10  0:00 oracleGPRS (LOCAL=NO) 
oracle   60686840  0.0  0.0 196348 155784      - A    02:39:07  0:00 oracleGPRS (LOCAL=NO) 
oracle   61342120  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   62259618  0.0  0.0 196348 155784      - A    03:06:36  0:00 oracleGPRS (LOCAL=NO) 
oracle   59638254  0.0  0.0 196348 155784      - A    02:36:31  0:00 oracleGPRS (LOCAL=NO) 
oracle   60227846  0.0  0.0 196348 155784      - A    16:08:27  0:00 oracleGPRS (LOCAL=NO) 
root     60621292  0.0  0.0 2956 4732      - A    12:00:49  0:00 sshd: root@pts/2 
oracle   56885534  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   53543338  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   53608914  0.0  0.0 196348 155784      - A    12:05:29  0:00 oracleGPRS (LOCAL=NO) 
root     53936558  0.0  0.0 2360 3180  pts/2 A    12:35:27  0:00 bash 
oracle   52953554  0.0  0.0 196348 155784      - A    02:36:33  0:00 oracleGPRS (LOCAL=NO) 
oracle   53019104  0.0  0.0 196348 155784      - A    10:34:40  0:00 oracleGPRS (LOCAL=NO) 
oracle   53346806  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   55705860  0.0  0.0 196348 155784      - A    06:02:55  0:00 oracleGPRS (LOCAL=NO) 
oracle   55902694  0.0  0.0 196348 155784      - A    03:07:38  0:00 oracleGPRS (LOCAL=NO) 
oracle   56099268  0.0  0.0 195836 155272      - A    23:48:32  0:00 oracleGPRS (LOCAL=NO) 
oracle   54133090  0.0  0.0 195772 155208      - A      Jul 02  0:00 oracleGPRS (LOCAL=NO) 
oracle   54264120  0.0  0.0 196348 155784      - A    14:22:08  0:00 oracleGPRS (LOCAL=NO) 
oracle   55181818  0.0  0.0 196348 155784      - A    04:55:12  0:00 oracleGPRS (LOCAL=NO) 
oracle    8847724  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle    9044232  0.0  0.0 196348 155784      - A    11:56:16  0:00 oracleGPRS (LOCAL=NO) 
root      4063306  0.0  0.0  448  448      - A      Jun 12  0:00 random
oracle    8061196  0.0  0.0 195836 155272      - A    12:08:07  0:00 oracleGPRS (LOCAL=NO) 
oracle    8126772  0.0  0.0 196348 155784      - A    02:37:01  0:00 oracleGPRS (LOCAL=NO) 
oracle    8388900                            Z              0:00 <defunct>
root      3932196  0.0  0.0  448  448      - A      Jun 12  0:00 lvmbb
oracle   12124458  0.0  0.0 196348 155784      - A    11:07:34  0:00 oracleGPRS (LOCAL=NO) 
oracle   12779956  0.0  0.0 195836 155272      - A    12:00:08  0:00 oracleGPRS (LOCAL=NO) 
oracle   10027276  0.0  0.0 196348 155784      - A    11:03:28  0:00 oracleGPRS (LOCAL=NO) 
root      3997702  0.0  0.0  448  448      - A      Jun 12  0:00 pp2log
oracle   11141622  0.0  0.0 196348 155784      - A    08:36:18  0:00 oracleGPRS (LOCAL=NO) 
oracle    6750478  0.0  0.0 195836 155272      - A    12:00:08  0:00 oracleGPRS (LOCAL=NO) 
root      4259914  0.0  0.0  316  340      - A      Jun 12  0:00 /usr/sbin/qdaemon 
root      3670340  0.0  0.0  448  448      - A      Jun 12  0:00 clean_if
oracle    3867020  0.0  0.0 196348 155784      - A    14:28:16  0:00 oracleGPRS (LOCAL=NO) 
daemon    2883936  0.0  0.0 3104 3188      - A      Jun 12  0:00 /usr/sbin/rpc.statd -d 0 -t 50 
root      3211550  0.0  0.0 1172 1332      - A      Jun 12  0:00 /usr/sbin/hrd 
root      3539282  0.0  0.0 5320 5468      - A      Jun 12  0:00 /usr/lpp/OV/lbin/conf/ovconfd 
oracle    5701972  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
root      5833112  0.0  0.0  824 1228      - A      Jun 12  0:00 run_rcovcmd 
oracle    6029736  0.0  0.0 196348 155784      - A      Jul 06  0:00 oracleGPRS (LOCAL=NO) 
root      4063614  0.0  0.0  908  968      - A      Jun 12  0:00 /usr/dt/bin/dtlogin -daemon 
root      4325786  0.0  0.0  800  848      - A      Jun 12  0:00 /bin/ksh /pconsole/lwi/bin/lwistart_src.sh 
root      5243258  0.0  0.0  448  448      - A      Jun 12  0:00 pkm_kern_proc
oracle   13107686  0.0  0.0 196348 155784      - A    11:43:05  0:00 oracleGPRS (LOCAL=NO) 
root     25166154  0.0  0.0  920  364  pts/3 A    00:28:31  0:00 /bin/sh /tmp/pcat/pcat/./pcat-os.sh aa 
root      3342350  0.0  0.0  428  448      - A      Jun 12  0:00 /usr/ccs/bin/shlap64 
root     25887024  0.0  0.0 1380 2780      - A    10:10:54  0:00 sshd: gprsgg [priv] 
root      3539172  0.0  0.0 1040 1060      - A      Jun 12  0:00 /usr/sbin/srcmstr 
root      3408098  0.0  0.0  448  448      - A      Jun 12  0:00 pp2def
oracle   24248764  0.0  0.0 196348 155784      - A    10:37:13  0:00 oracleGPRS (LOCAL=NO) 
root      3276998  0.0  0.0 6592 6592      - A      Jun 12  0:00 dog
root     29753832  0.0  0.0  956 1004  pts/3 A    00:28:28  0:00 /bin/sh ./pcat.sh --notsm --nohmc 
oracle   29819168  0.0  0.0 196348 155784      - A      Jul 06  0:00 oracleGPRS (LOCAL=NO) 
oracle   27459966  0.0  0.0 199100 158536      - A      Jul 02  0:00 oracleGPRS (LOCAL=NO) 
oracle   27984262  0.0  0.0 196348 155784      - A    14:22:50  0:00 oracleGPRS (LOCAL=NO) 
oracle   28639504  0.0  0.0 196348 155784      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
root      3604512  0.0  0.0 1156 1196      - A      Jun 12  0:00 /usr/lib/errdemon 
oracle   16908628  0.0  0.0 196284 155720      - A    20:24:40  0:00 oracleGPRS (LOCAL=NO) 
oracle   16974148  0.0  0.0 196348 155784      - A    17:45:59  0:00 oracleGPRS (LOCAL=NO) 
root      3735778  0.0  0.0  448  448      - A      Jun 12  0:00 MpxTestDaemon
oracle   13238692  0.0  0.0 196348 155784      - A    02:34:04  0:00 oracleGPRS (LOCAL=NO) 
oracle   14549354  0.0  0.0 201148 160584      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   16384434  0.0  0.0 195836 155272      - A    23:48:33  0:00 oracleGPRS (LOCAL=NO) 
oracle   20382198  0.0  0.0 196348 155784      - A    17:45:57  0:00 oracleGPRS (LOCAL=NO) 
oracle   20840920  0.0  0.0 196348 155784      - A    04:21:04  0:00 oracleGPRS (LOCAL=NO) 
gprsgg   21692782  0.0  0.0 1508 2908      - A    10:10:55  0:00 sshd: gprsgg@pts/1 
oracle   17760556  0.0  0.0 196348 155784      - A    13:09:33  0:00 oracleGPRS (LOCAL=NO) 
oracle   18874678  0.0  0.0 197116 156552      - A      Jul 05  0:00 oracleGPRS (LOCAL=NO) 
oracle   19267870  0.0  0.0 196348 155784      - A    18:09:10  0:00 oracleGPRS (LOCAL=NO) 
==== EXITED with rc 0 ====
==== END ps auxw Tue Jul  7 00:28:54 GST 2015 ====
