==== This output can be found in Systems/dx977/os/ps_auxw.txt ====
==== START ps auxw Tue Jul  7 00:09:50 GST 2015 ====
USER          PID %CPU %MEM   SZ  RSS    TTY STAT    STIME  TIME COMMAND
oracle   21234824  0.0  0.0 195260 166600      - A    15:43:27  0:00 oracleGSM (LOCAL=NO) 
oracle   20382948  0.0  0.0 195260 166600      - A    17:41:50  0:00 oracleGSM (LOCAL=NO) 
oracle   19924158  0.0  0.0 195260 166600      - A    02:10:20  0:00 oracleGSM (LOCAL=NO) 
oracle   20055292  0.0  0.0 195260 166600      - A    02:09:58  0:00 oracleGSM (LOCAL=NO) 
oracle   20317408  0.0  0.0 197692 169032      - A    02:10:17  0:00 oracleGSM (LOCAL=NO) 
oracle     591344  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle     722208                            Z              0:00 <defunct>
oracle     787870  0.0  0.0 195260 166600      - A    02:13:22  0:00 oracleGSM (LOCAL=NO) 
oracle     263600  0.0  0.0 195260 166600      - A    02:10:22  0:00 oracleGSM (LOCAL=NO) 
oracle   28902648  0.0  0.0 195260 166600      - A    02:10:14  0:00 oracleGSM (LOCAL=NO) 
oracle   29033484  0.0  0.0 195260 166600      - A    02:10:14  0:00 oracleGSM (LOCAL=NO) 
oracle      66984  0.0  0.0 195260 166600      - A    02:12:30  0:00 oracleGSM (LOCAL=NO) 
oracle     853488  0.0  0.0 195260 166600      - A    15:46:00  0:00 oracleGSM (LOCAL=NO) 
oracle    2950482  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    3147138  0.0  0.0 195260 166600      - A    02:27:28  0:00 oracleGSM (LOCAL=NO) 
oracle    3212714  0.0  0.0 195260 166600      - A    17:41:40  0:00 oracleGSM (LOCAL=NO) 
oracle    2557246  0.0  0.0 195260 166600      - A    02:10:20  0:00 oracleGSM (LOCAL=NO) 
oracle    1115584  0.0  0.0 195260 166600      - A    02:27:32  0:00 oracleGSM (LOCAL=NO) 
oracle    2163998  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    2360650  0.0  0.0 195260 166600      - A    12:24:26  0:00 oracleGSM (LOCAL=NO) 
oracle   28509404  0.0  0.0 195260 166600      - A    02:10:14  0:00 oracleGSM (LOCAL=NO) 
oracle   24839286  0.0  0.0 195260 166600      - A    15:43:27  0:00 oracleGSM (LOCAL=NO) 
oracle   25035810  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   26150026  0.0  0.0 195260 166600      - A    02:10:04  0:00 oracleGSM (LOCAL=NO) 
oracle   24773674  0.0  0.0 195260 166600      - A    02:27:29  0:00 oracleGSM (LOCAL=NO) 
oracle   23790830  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   24380642  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   24511532  0.0  0.0 195260 166600      - A    02:10:14  0:00 oracleGSM (LOCAL=NO) 
oracle   26412160  0.0  0.0 195260 166600      - A    02:10:29  0:00 oracleGSM (LOCAL=NO) 
oracle   28181702  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   28378350  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   28443714  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   27264244  0.0  0.0 195260 166600      - A    15:43:27  0:00 oracleGSM (LOCAL=NO) 
oracle   26608640  0.0  0.0 195260 166600      - A    02:29:54  0:00 oracleGSM (LOCAL=NO) 
oracle   27001902  0.0  0.0 195260 166600      - A    02:27:28  0:00 oracleGSM (LOCAL=NO) 
oracle   27133084  0.0  0.0 195260 166600      - A    02:10:14  0:00 oracleGSM (LOCAL=NO) 
oracle    5965314  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   18548238  0.0  0.0 195260 166600      - A    02:10:05  0:00 oracleGSM (LOCAL=NO) 
oracle   18613770  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   18744970  0.0  0.0 195260 166600      - A    02:12:28  0:00 oracleGSM (LOCAL=NO) 
oracle   18220676  0.0  0.0 195260 166600      - A    02:12:35  0:00 oracleGSM (LOCAL=NO) 
oracle   17958448  0.0  0.0 197628 168968      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   18024092  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   18089650  0.0  0.0 195260 166600      - A    02:29:37  0:00 oracleGSM (LOCAL=NO) 
oracle   18810490  0.0  0.0 195260 166600      - A    02:12:30  0:00 oracleGSM (LOCAL=NO) 
oracle   19531274  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   19728030  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   19793520  0.0  0.0 195260 166600      - A    02:30:17  0:00 oracleGSM (LOCAL=NO) 
oracle   19465794  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   18941506  0.0  0.0 195260 166600      - A    02:29:57  0:00 oracleGSM (LOCAL=NO) 
oracle   19138108  0.0  0.0 195260 166600      - A    13:29:05  0:00 oracleGSM (LOCAL=NO) 
oracle   19334824  0.0  0.0 195260 166600      - A    02:29:37  0:00 oracleGSM (LOCAL=NO) 
oracle   17892958  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   16844516  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   16909828  0.0  0.0 195260 166600      - A    13:28:35  0:00 oracleGSM (LOCAL=NO) 
oracle   16975578  0.0  0.0 195260 166600      - A    13:28:25  0:00 oracleGSM (LOCAL=NO) 
oracle   16778954  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   16451124  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   16516806  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   16713254  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   17303180  0.0  0.0 195260 166600      - A    13:28:25  0:00 oracleGSM (LOCAL=NO) 
oracle   17696394  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   17761878  0.0  0.0 195260 166600      - A    02:30:17  0:00 oracleGSM (LOCAL=NO) 
oracle   17827532  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   17565342  0.0  0.0 195260 166600      - A    13:22:16  0:00 oracleGSM (LOCAL=NO) 
oracle   17368674  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   17434214  0.0  0.0 195260 166600      - A    02:10:05  0:00 oracleGSM (LOCAL=NO) 
oracle   17499696  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   23135886  0.0  0.0 195260 166600      - A    15:45:01  0:00 oracleGSM (LOCAL=NO) 
oracle   23267042  0.0  0.0 195260 166600      - A    02:12:42  0:00 oracleGSM (LOCAL=NO) 
oracle   23594518  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   23004682  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   22546076  0.0  0.0 195772 167112      - A    23:42:39  0:00 oracleGSM (LOCAL=NO) 
oracle   22677234  0.0  0.0 195260 166600      - A    02:10:23  0:00 oracleGSM (LOCAL=NO) 
oracle   22808278  0.0  0.0 195260 166600      - A    02:10:23  0:00 oracleGSM (LOCAL=NO) 
oracle   23660250  0.0  0.0 195580 166920      - A    00:09:32  0:00 ora_p031_GSM 
oracle   24708814  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   24774244  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   24970800  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   24512166  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   23791278  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   24184414  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   24446548  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   22349362  0.0  0.0 195260 166600      - A    02:10:23  0:00 oracleGSM (LOCAL=NO) 
oracle   20776618  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   20973274  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   21104182  0.0  0.0 195260 166600      - A    02:10:24  0:00 oracleGSM (LOCAL=NO) 
oracle   20711014  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   19858978  0.0  0.0 195260 166600      - A    02:29:35  0:00 oracleGSM (LOCAL=NO) 
oracle   19924524  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   20186854  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   21169850  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   21890798  0.0  0.0 195260 166600      - A    15:46:00  0:00 oracleGSM (LOCAL=NO) 
oracle   22218310  0.0  0.0 195260 166600      - A    02:13:01  0:00 oracleGSM (LOCAL=NO) 
oracle   22283836  0.0  0.0 195260 166600      - A    02:12:47  0:00 oracleGSM (LOCAL=NO) 
oracle   21628656  0.0  0.0 195772 167112      - A    23:42:51  0:00 oracleGSM (LOCAL=NO) 
oracle   21366286  0.0  0.0 195580 166920      - A    00:09:32  0:00 ora_p026_GSM 
oracle   21497450  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   21563064  0.0  0.0 195260 166600      - A    02:29:51  0:00 oracleGSM (LOCAL=NO) 
oracle   16320162  0.0  0.0 195260 166600      - A    02:12:15  0:00 oracleGSM (LOCAL=NO) 
oracle    8914494  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle    9373196  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    9831938  0.0  0.0 195260 166600      - A    15:46:36  0:00 oracleGSM (LOCAL=NO) 
oracle    8849120  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle    8521280  0.0  0.0 195260 166600      - A    02:10:06  0:00 oracleGSM (LOCAL=NO) 
oracle    8586808  0.0  0.0 195772 167112      - A    23:42:25  0:00 oracleGSM (LOCAL=NO) 
oracle    8652322  0.0  0.0 195260 166600      - A    02:10:06  0:00 oracleGSM (LOCAL=NO) 
root     10028734  0.0  0.0 1316 2708      - A      Jun 28  0:00 sshd: oracle [priv] 
oracle   11011754  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   11077276  0.0  0.0 195260 166600      - A    02:12:33  0:00 oracleGSM (LOCAL=NO) 
oracle   11208426  0.0  0.0 195260 166600      - A    02:10:48  0:00 oracleGSM (LOCAL=NO) 
oracle   10815056  0.0  0.0 195260 166600      - A    02:12:30  0:00 oracleGSM (LOCAL=NO) 
oracle   10094170  0.0  0.0 195260 166600      - A    02:29:42  0:00 oracleGSM (LOCAL=NO) 
oracle   10225274  0.0  0.0 195260 166600      - A    13:22:16  0:00 oracleGSM (LOCAL=NO) 
oracle   10618616  0.0  0.0 195260 166600      - A    02:27:45  0:00 oracleGSM (LOCAL=NO) 
oracle    8390290  0.0  0.0 195260 166600      - A    02:29:46  0:00 oracleGSM (LOCAL=NO) 
oracle    6555298  0.0  0.0 195260 166600      - A    02:28:02  0:00 oracleGSM (LOCAL=NO) 
oracle    6620712  0.0  0.0 195260 166600      - A    02:12:17  0:00 oracleGSM (LOCAL=NO) 
oracle    6817356  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle    6424194  0.0  0.0 195260 166600      - A    02:12:37  0:00 oracleGSM (LOCAL=NO) 
oracle    6227484  0.0  0.0 195260 166600      - A    13:29:00  0:00 oracleGSM (LOCAL=NO) 
oracle    6293240  0.0  0.0 195260 166600      - A    02:30:26  0:00 oracleGSM (LOCAL=NO) 
oracle    6358748  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle    6882872  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle    7538314  0.0  0.0 195260 166600      - A    02:10:49  0:00 oracleGSM (LOCAL=NO) 
oracle    8128236  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    8259244  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle    7341774  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    7014016  0.0  0.0 195260 166600      - A    02:12:36  0:00 oracleGSM (LOCAL=NO) 
oracle    7210646  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle    7276092  0.0  0.0 195260 166600      - A    13:22:16  0:00 oracleGSM (LOCAL=NO) 
oracle   14485024  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   15009318  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   15140432  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   14091896  0.0  0.0 195260 166600      - A    02:29:39  0:00 oracleGSM (LOCAL=NO) 
oracle   13305516  0.0  0.0 199228 170568      - A    02:30:22  0:00 oracleGSM (LOCAL=NO) 
oracle   13633072  0.0  0.0 195260 166600      - A    02:29:41  0:00 oracleGSM (LOCAL=NO) 
oracle   13698710  0.0  0.0 195260 166600      - A    02:27:39  0:00 oracleGSM (LOCAL=NO) 
oracle   15205992  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   15861284  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   16188932  0.0  0.0 195260 166600      - A    02:10:47  0:00 oracleGSM (LOCAL=NO) 
oracle   16254622  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   15599110  0.0  0.0 195260 166600      - A    15:45:22  0:00 oracleGSM (LOCAL=NO) 
oracle   15271616  0.0  0.0 195260 166600      - A    02:27:45  0:00 oracleGSM (LOCAL=NO) 
oracle   15337094  0.0  0.0 195260 166600      - A    15:45:01  0:00 oracleGSM (LOCAL=NO) 
oracle   15468158  0.0  0.0 195260 166600      - A    02:29:57  0:00 oracleGSM (LOCAL=NO) 
oracle   13239878  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   11798256  0.0  0.0 195260 166600      - A    02:12:30  0:00 oracleGSM (LOCAL=NO) 
oracle   11863782  0.0  0.0 195260 166600      - A    02:12:30  0:00 oracleGSM (LOCAL=NO) 
oracle   11929278  0.0  0.0 1504 2904      - A      Jul 03  0:00 sshd: oracle@pts/3 
oracle   11732644  0.0  0.0 195260 166600      - A    02:27:45  0:00 oracleGSM (LOCAL=NO) 
oracle   11273910  0.0  0.0 195260 166600      - A    02:28:00  0:00 oracleGSM (LOCAL=NO) 
oracle   11536040  0.0  0.0 195260 166600      - A    02:12:50  0:00 oracleGSM (LOCAL=NO) 
oracle   11601572  0.0  0.0 195260 166600      - A    02:12:31  0:00 oracleGSM (LOCAL=NO) 
root     12060360  0.0  0.0 1308 2692      - A      Jun 22  0:00 sshd: oracle [priv] 
oracle   12715538  0.0  0.0 195260 166600      - A    02:29:41  0:00 oracleGSM (LOCAL=NO) 
oracle   12977760  0.0  0.0 195260 166600      - A    02:29:57  0:00 oracleGSM (LOCAL=NO) 
oracle   13043438  0.0  0.0 195260 166600      - A    02:29:45  0:00 oracleGSM (LOCAL=NO) 
oracle   12584524  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   12256928  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   12453492  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   12518924  0.0  0.0 195260 166600      - A    02:13:02  0:00 oracleGSM (LOCAL=NO) 
oracle   49087078  0.0  0.0 195260 166600      - A    02:27:50  0:00 oracleGSM (LOCAL=NO) 
oracle    7537012  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    7930122  0.0  0.0 195260 166600      - A    02:12:17  0:00 oracleGSM (LOCAL=NO) 
oracle    8061320  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle    7274970  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    6881658  0.0  0.0 195260 166600      - A    02:12:19  0:00 oracleGSM (LOCAL=NO) 
oracle    6947162  0.0  0.0 195260 166600      - A    13:22:17  0:00 oracleGSM (LOCAL=NO) 
oracle    7209318  0.0  0.0 195260 166600      - A    02:29:46  0:00 oracleGSM (LOCAL=NO) 
oracle    8192444  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    9437514  0.0  0.0 195260 166600      - A    02:10:30  0:00 oracleGSM (LOCAL=NO) 
oracle    9634186  0.0  0.0 195260 166600      - A    02:30:11  0:00 oracleGSM (LOCAL=NO) 
oracle    9765168  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    9306620  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    8454566  0.0  0.0 195260 166600      - A    13:25:15  0:00 oracleGSM (LOCAL=NO) 
oracle    8651144  0.0  0.0 195260 166600      - A    02:29:45  0:00 oracleGSM (LOCAL=NO) 
oracle    9240862  0.0  0.0 5892 6084  pts/2 A      Jul 03  0:00 bash 
oracle    6685080  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    4522322  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    4718896  0.0  0.0 195260 166600      - A    02:10:33  0:00 oracleGSM (LOCAL=NO) 
oracle    5046738  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    4456804  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
root      3146028  0.0  0.0  172  180      - A      Apr 01  0:00 /usr/sbin/biod 6 
root      3604812  0.0  0.0  448  448      - A      Apr 01  0:00 ahafs_kproc
oracle    4129190  0.0  0.0 197692 169032      - A    02:10:17  0:00 oracleGSM (LOCAL=NO) 
oracle    5177604  0.0  0.0 195580 166920      - A    00:09:33  0:00 ora_p032_GSM 
oracle    6160658  0.0  0.0 195260 166600      - A    02:10:30  0:00 oracleGSM (LOCAL=NO) 
oracle    6422862  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    6553930  0.0  0.0 195260 166600      - A    02:29:27  0:00 oracleGSM (LOCAL=NO) 
oracle    6095262  0.0  0.0 195260 166600      - A    02:12:19  0:00 oracleGSM (LOCAL=NO) 
oracle    5308784  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    5505528  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle    5571032  0.0  0.0 195260 166600      - A    02:12:19  0:00 oracleGSM (LOCAL=NO) 
oracle   14877172  0.0  0.0 195260 166600      - A    02:10:29  0:00 oracleGSM (LOCAL=NO) 
root     15073620  0.0  0.0  116  124  pts/7 A    00:09:25  0:00 tee Systems/dx977/pcat-os_sh-out.txt 
oracle   15139232  0.0  0.0 195260 166600      - A    15:43:37  0:00 oracleGSM (LOCAL=NO) 
oracle   14614966  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   13631832  0.0  0.0  808  856  pts/6 A      Jun 30  0:00 -ksh 
oracle   14221716  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   14352756  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   15270224  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   16384476  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   16450044  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   17367310  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   16318734  0.0  0.0 195260 166600      - A    02:12:18  0:00 oracleGSM (LOCAL=NO) 
oracle   15925604  0.0  0.0 195260 166600      - A    02:12:15  0:00 oracleGSM (LOCAL=NO) 
oracle   16056818  0.0  0.0 195260 166600      - A    02:12:14  0:00 oracleGSM (LOCAL=NO) 
oracle   16253396  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   13566336  0.0  0.0 195260 166600      - A    15:46:00  0:00 oracleGSM (LOCAL=NO) 
oracle   11141376  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   11338134  0.0  0.0 195580 166920      - A    00:09:32  0:00 ora_p025_GSM 
oracle   11403708  0.0  0.0 195260 166600      - A    02:12:19  0:00 oracleGSM (LOCAL=NO) 
oracle   11010326  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   10289506  0.0  0.0 195772 167112      - A    23:42:44  0:00 oracleGSM (LOCAL=NO) 
root     10486084  0.0  0.0  816 1220      - A      Apr 01  0:00 run_rcovcmd 
oracle   10682672  0.0  0.0 195580 166920      - A    00:09:33  0:00 ora_p033_GSM 
oracle   11993596  0.0  0.0 195260 166600      - A    02:12:15  0:00 oracleGSM (LOCAL=NO) 
oracle   12583328  0.0  0.0 195260 166600      - A    02:29:47  0:00 oracleGSM (LOCAL=NO) 
oracle   12648862  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   12779940  0.0  0.0 195260 166600      - A    15:45:17  0:00 oracleGSM (LOCAL=NO) 
oracle   12517692  0.0  0.0 195260 166600      - A    02:09:54  0:00 oracleGSM (LOCAL=NO) 
oracle   12321128  0.0  0.0 195772 167112      - A    23:42:58  0:00 oracleGSM (LOCAL=NO) 
oracle   12386654  0.0  0.0 195260 166600      - A    02:12:15  0:00 oracleGSM (LOCAL=NO) 
oracle   12452272  0.0  0.0 197628 168968      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   61472930  0.0  0.0 195260 166600      - A    02:12:37  0:00 oracleGSM (LOCAL=NO) 
oracle   61603954  0.0  0.0 195260 166600      - A    02:28:22  0:00 oracleGSM (LOCAL=NO) 
oracle   61997216  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   61407434  0.0  0.0 195260 166600      - A    02:27:56  0:00 oracleGSM (LOCAL=NO) 
oracle   60489738  0.0  0.0 195260 166600      - A    13:24:33  0:00 oracleGSM (LOCAL=NO) 
oracle   60686452  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   60883140  0.0  0.0 195260 166600      - A    02:12:46  0:00 oracleGSM (LOCAL=NO) 
oracle   62062604  0.0  0.0 195260 166600      - A    02:12:47  0:00 oracleGSM (LOCAL=NO) 
oracle   62652460  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   62914640  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   63111202  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   62586882  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   62259260  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   62390522  0.0  0.0 195260 166600      - A    02:10:40  0:00 oracleGSM (LOCAL=NO) 
oracle   62456030  0.0  0.0 195260 166600      - A    02:10:35  0:00 oracleGSM (LOCAL=NO) 
oracle   60424360  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   58851398  0.0  0.0 195260 166600      - A    02:27:57  0:00 oracleGSM (LOCAL=NO) 
oracle   59179262  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   59244616  0.0  0.0 195260 166600      - A    02:10:08  0:00 oracleGSM (LOCAL=NO) 
oracle   58720264  0.0  0.0 195260 166600      - A    13:28:45  0:00 oracleGSM (LOCAL=NO) 
oracle   57606290  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   57933864  0.0  0.0 195260 166600      - A    02:28:00  0:00 oracleGSM (LOCAL=NO) 
oracle   58130646  0.0  0.0 195388 166728      - A    23:43:52  0:00 ora_w005_GSM 
oracle   59310236  0.0  0.0 195260 166600      - A    02:12:31  0:00 oracleGSM (LOCAL=NO) 
oracle   60031144  0.0  0.0 195260 166600      - A    02:10:08  0:00 oracleGSM (LOCAL=NO) 
oracle   60293200  0.0  0.0 195260 166600      - A    13:22:47  0:00 oracleGSM (LOCAL=NO) 
oracle   60358718  0.0  0.0 195260 166600      - A    02:10:42  0:00 oracleGSM (LOCAL=NO) 
oracle   59703416  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   59441182  0.0  0.0 195260 166600      - A    13:28:25  0:00 oracleGSM (LOCAL=NO) 
oracle   59506724  0.0  0.0 195260 166600      - A    02:10:44  0:00 oracleGSM (LOCAL=NO) 
oracle   59637856  0.0  0.0 195260 166600      - A      Jul 03  0:00 oracleGSM (LOCAL=NO) 
oracle   66781434  0.0  0.0 195260 166600      - A    13:24:34  0:00 oracleGSM (LOCAL=NO) 
oracle   67043334  0.0  0.0 195260 166600      - A    02:12:41  0:00 oracleGSM (LOCAL=NO) 
root      1245580  0.0  0.0  448  448      - A      Apr 01  0:00 armtrace_kproc
oracle   66519252  0.0  0.0 195260 166600      - A      Jul 05  0:00 oracleGSM (LOCAL=NO) 
oracle   66191364  0.0  0.0 195260 166600      - A    15:46:00  0:00 oracleGSM (LOCAL=NO) 
oracle   66257106  0.0  0.0 195260 166600      - A    02:29:37  0:00 oracleGSM (LOCAL=NO) 
oracle   66388124  0.0  0.0 195580 166920      - A    23:44:05  0:00 ora_w008_GSM 
root      1573372  0.0  0.0 1088 1108      - A      Apr 01  0:00 /usr/sbin/portmap 
root      2490872  0.0  0.0  448  448      - A      Apr 01  0:00 MpxProactiveDaemon
